"gene_id","lr","df","pvalue","adj_pvalue"
"FBgn0036623",0.109594526729779,1,0.740606234310446,0.999210074482202
"FBgn0036566",0.0817265103123646,2,0.95996039060667,0.999210074482202
"FBgn0010280",2.36716558312764,3,0.499776003044743,0.941188362943002
"FBgn0036571",0.791595295095249,1,0.37361817883289,0.874135089148274
"FBgn0040801",0.991952557234072,1,0.319265620268452,0.839041862972616
"FBgn0263603",0.775250124759623,3,0.855377251403454,0.999210074482202
"FBgn0036565",4.72091968796303,1,0.0297978018459512,0.284036710268321
"FBgn0260635",0.000232348829740658,1,0.987838322338593,0.999815318809215
"FBgn0283649",0.131848546074252,1,0.716523050145318,0.999210074482202
"FBgn0036547",0.861231801573012,1,0.35339421014596,0.861051267564286
"FBgn0263601",2.332916695319,1,0.12666434769221,0.610484093134241
"FBgn0000212",3.42895251944356,2,0.180057999648951,0.709855257956255
"FBgn0052150",5.57144189739438,2,0.0616846015631611,0.418036255194475
"FBgn0036538",0.155714748500031,1,0.69313288677859,0.996515974745657
"FBgn0036537",0.81288307311479,1,0.367269239807827,0.871217689271237
"FBgn0000565",0.000273975667369086,1,0.98679384994707,0.999815318809215
"FBgn0036510",1.20955829343075,1,0.271419618392048,0.795674493639821
"FBgn0036515",1.25363265361375,1,0.262859792644936,0.790808384393339
"FBgn0036518",2.17471079852112,4,0.703661759361473,0.999210074482202
"FBgn0036516",1.82538698553981,2,0.401441486773577,0.889154667155202
"FBgn0036505",1.25507712716353,1,0.262584984383388,0.790808384393339
"FBgn0027088",0.145989930082578,1,0.702397363580719,0.999210074482202
"FBgn0036484",0.741250830757053,1,0.389260486833951,0.884022509084232
"FBgn0286818",0.787852883455344,1,0.3747501569979,0.874135089148274
"FBgn0036483",2.02819576808542,1,0.154403812596679,0.677453435444541
"FBgn0036481",1.19491894267981,1,0.274339588065766,0.798138137508968
"FBgn0036463",1.49137650017042,1,0.222003010850201,0.759371758992234
"FBgn0029148",1.06160753741278,1,0.30284882914486,0.82099897483698
"FBgn0036449",0.170932259950348,1,0.679284604397751,0.989584574674724
"FBgn0013263",4.3225233616904,2,0.115179709292775,0.591679396313595
"FBgn0026409",1.20309661107603,2,0.547962565478521,0.955178634375203
"FBgn0036428",0.406737857446842,1,0.523629901130654,0.951936284289483
"FBgn0003459",0.0120232195549761,1,0.912686604428962,0.999210074482202
"FBgn0036417",0.0191162339197035,1,0.890033775957928,0.999210074482202
"FBgn0042630",0.000811420707123034,1,0.977274974703285,0.999210074482202
"FBgn0052137",0.14772327733408,1,0.700720639950394,0.999210074482202
"FBgn0036402",0.700049441376905,1,0.402767081727204,0.889154667155202
"FBgn0026418",3.91980421157496,1,0.0477204375335039,0.372348386916826
"FBgn0267795",0.0439227055267111,1,0.833997484833653,0.999210074482202
"FBgn0061515",0.00579808781913016,2,0.997105154260357,0.999815318809215
"FBgn0036397",0.596582196058989,1,0.439885052459722,0.905811802033678
"FBgn0086708",23.0373379361695,3,3.96657769248442e-05,0.00224539407807893
"FBgn0036373",0.0489703393395757,1,0.824864744283893,0.999210074482202
"FBgn0036374",0.484073033943787,1,0.486583169038111,0.935263388157807
"FBgn0001256",9.62393374308158,1,0.00192057919707765,0.0454484601800259
"FBgn0036365",0.0801831684320859,1,0.777049339982187,0.999210074482202
"FBgn0036356",0.0221342814129457,1,0.881730433531111,0.999210074482202
"FBgn0036353",4.90076437583775,1,0.0268448105516892,0.263648099279042
"FBgn0011284",3.24797317851335,1,0.0715118355260411,0.454986420572482
"FBgn0036342",6.3266560089578,1,0.0118936370942405,0.152272928114723
"FBgn0036337",0.0221747160521772,1,0.881623251512531,0.999210074482202
"FBgn0015904",0.0010811614611157,1,0.97376946864047,0.999210074482202
"FBgn0014007",0.269244111665103,1,0.603839279767751,0.968316846448715
"FBgn0052112",5.21884093319181,2,0.0735771718385263,0.456557403295612
"FBgn0262714",1.15451643472807,1,0.282605693587503,0.803929190766308
"FBgn0036317",5.12344425061201,1,0.0236047213836828,0.239111686437517
"FBgn0036316",0.322199787045975,1,0.570288642921436,0.958274945557066
"FBgn0002466",5.07937090537234,1,0.0242121534783041,0.243070565858814
"FBgn0036285",2.00639053431701,1,0.156637603577142,0.677453435444541
"FBgn0052103",0.00297502451576293,1,0.956501924856636,0.999210074482202
"FBgn0036279",0.490094571840018,1,0.483885121151622,0.9347235323359
"FBgn0036249",0.324029639860782,1,0.569195983203699,0.958274945557066
"FBgn0036257",0.352807792314707,1,0.552527994252369,0.955178634375203
"FBgn0036273",1.76630073291858,1,0.183840555847948,0.713026307821757
"FBgn0036271",0.392887146821522,1,0.530785685648315,0.951936284289483
"FBgn0022709",0.114059039463427,1,0.735569469450074,0.999210074482202
"FBgn0011455",2.67505193772377,1,0.101932000671287,0.54969415438761
"FBgn0022959",0.0121846188267227,1,0.912104872730636,0.999210074482202
"FBgn0036240",4.89978344404517,2,0.086302930700257,0.498313121863284
"FBgn0041096",5.31397551625014,2,0.0701592403672791,0.450903257136236
"FBgn0000404",0.0696975493701757,1,0.791777657626784,0.999210074482202
"FBgn0036211",0.899851634749211,1,0.342821496435127,0.855286418926163
"FBgn0036212",0.31434546552282,1,0.575025795501992,0.958274945557066
"FBgn0015278",3.57307188148479,2,0.167539532482641,0.691679832609359
"FBgn0036165",0.00430046028122888,1,0.947713888647794,0.999210074482202
"FBgn0036173",0.586986294310918,2,0.745654332699815,0.999210074482202
"FBgn0036188",0.0775355757923535,1,0.780665324929184,0.999210074482202
"FBgn0036194",18.2116031140977,2,0.000111019848530346,0.00482157472316204
"FBgn0036187",1.3968960380821,1,0.237243967093449,0.774691700754437
"FBgn0086254",0.823521304264432,1,0.364152626793272,0.871217689271237
"FBgn0036142",3.53910041360564,1,0.0599379605845688,0.411023496930286
"FBgn0036155",0.137275274810236,1,0.711004924951486,0.999210074482202
"FBgn0036152",0.95588536811465,1,0.328225738129908,0.841460795213472
"FBgn0263241",0.534525508066054,1,0.464710431285959,0.918329847605223
"FBgn0261112",2.12943368982633,1,0.14449413136501,0.657972487777262
"FBgn0020412",8.62226454729716,1,0.00332078746309683,0.0670843119378232
"FBgn0052075",0.538253483591689,1,0.463157442070229,0.918329847605223
"FBgn0036111",0.023453733389033,1,0.878283048079195,0.999210074482202
"FBgn0001179",3.12505040768974,1,0.0770974872865352,0.466625672528778
"FBgn0036090",1.01169862874121,1,0.314496243798863,0.83439576962544
"FBgn0010762",0.197562773995742,1,0.65669533865533,0.983046257131762
"FBgn0026160",0.0202453565580072,1,0.886853963502122,0.999210074482202
"FBgn0036105",0.0120950690852624,1,0.912427152067108,0.999210074482202
"FBgn0027615",2.72055482348333,1,0.0990635758635896,0.53859989363123
"FBgn0052066",0.00310513160366099,1,0.955561912802127,0.999210074482202
"FBgn0000629",1.41894132566631,1,0.233577734275041,0.773228751406745
"FBgn0011802",0.654980287570652,1,0.418337704223026,0.897281539444187
"FBgn0052056",7.99039797282967,1,0.0047026077134857,0.0824855300914481
"FBgn0000451",6.49974658532108,1,0.0107889869129689,0.142227421085577
"FBgn0036043",17.5172959415991,3,0.000553086081227869,0.0179411181629759
"FBgn0027567",1.58887097805564,1,0.207487513735192,0.748770565191873
"FBgn0036062",3.14010101831809,1,0.0763890764155768,0.463309377335652
"FBgn0036058",0.710865122833638,2,0.700870208219149,0.999210074482202
"FBgn0036057",8.09909914877574,1,0.00442872644149271,0.0804134165823235
"FBgn0011836",0.0509696424151116,1,0.821384532365363,0.999210074482202
"FBgn0036052",4.8423994106488,1,0.027768232963486,0.269016404582497
"FBgn0267348",0.749228688102448,1,0.386720542597296,0.884022509084232
"FBgn0036020",2.41685806788973,1,0.120035469204229,0.604934658511409
"FBgn0045823",0.866332650039112,2,0.648452628938889,0.98264049825418
"FBgn0036030",22.4563202376485,2,1.32945003094377e-05,0.000913838628413012
"FBgn0016081",0.220776775378908,1,0.63844869086759,0.97955711300749
"FBgn0035975",NA,2,NA,NA
"FBgn0052039",3.20868658297968,1,0.0732482600066452,0.456557403295612
"FBgn0035987",0.657941391116765,1,0.417287651694718,0.89636119824602
"FBgn0040305",4.81212096472427,3,0.186082967826162,0.714367366924998
"FBgn0035995",1.05973203737449,1,0.303276308961507,0.82099897483698
"FBgn0035999",1.03251796725363,1,0.309568002458271,0.829872016087123
"FBgn0052037",0.0135953270928439,1,0.907177829212853,0.999210074482202
"FBgn0035989",0.0661180435035931,1,0.797075107044274,0.999210074482202
"FBgn0015218",0.0118783720827196,1,0.913212052135363,0.999210074482202
"FBgn0035978",2.38574478636292,2,0.303348674791837,0.82099897483698
"FBgn0035936",0.612738984014868,1,0.433758394173642,0.904159194208884
"FBgn0035944",2.26187276500787,3,0.5198643962846,0.951936284289483
"FBgn0023479",1.019866859692,1,0.312550592481751,0.834254701826622
"FBgn0000116",0.049118437920697,2,0.975739904904731,0.999210074482202
"FBgn0016070",0.157765892506177,1,0.69122178986641,0.996379787185204
"FBgn0263199",0.195715365391152,1,0.658201737109697,0.983046257131762
"FBgn0035942",4.32006088155322,1,0.0376655746016555,0.329516708712059
"FBgn0001168",9.03060637779345,1,0.00265496397665004,0.0580672803074899
"FBgn0035923",1.26739619458522,1,0.260255720923301,0.790808384393339
"FBgn0052022",0.685447695585026,1,0.407717117865553,0.892402819770925
"FBgn0035879",0.110709480705736,1,0.739337843461315,0.999210074482202
"FBgn0010825",16.8049096638388,4,0.00210912096111356,0.0491050985059263
"FBgn0024236",0.0359685138100758,1,0.849580529295505,0.999210074482202
"FBgn0017429",1.72316272098215,2,0.422493439341584,0.898052224025078
"FBgn0035906",0.517452472719015,1,0.471930412268482,0.923703796758718
"FBgn0263352",0.410527747699234,1,0.521701762964213,0.951936284289483
"FBgn0035889",7.1597929490963e-05,1,0.99324873569131,0.999815318809215
"FBgn0001248",0.305896206700709,1,0.580209423219172,0.958274945557066
"FBgn0035878",0.0506387834866473,1,0.821955447638943,0.999210074482202
"FBgn0027549",0.042142788246565,1,0.83734783199877,0.999210074482202
"FBgn0010350",2.74629818010362,1,0.097479879532072,0.531420939732708
"FBgn0035850",4.75323303064579,1,0.0292433024883938,0.280483103933531
"FBgn0035854",0.080534397289739,1,0.776574514336312,0.999210074482202
"FBgn0015793",2.10432913885234,1,0.146882749657101,0.663233733641287
"FBgn0026263",0.134979363218008,1,0.713324119300663,0.999210074482202
"FBgn0011817",0.680268939489906,1,0.409494131168873,0.892969216256862
"FBgn0024187",3.58753683140412,3,0.309585092250028,0.829872016087123
"FBgn0003041",16.5702714953113,3,0.000866129571248866,0.0257785162082008
"FBgn0016694",4.76023692437229,1,0.0291245388198568,0.280275145243088
"FBgn0035793",7.9975436631612,3,0.0460624980533567,0.363339977814319
"FBgn0028582",0.0810774824713008,1,0.775842515760257,0.999210074482202
"FBgn0052373",0.271285976055879,1,0.60247043044063,0.968316846448715
"FBgn0001208",7.93664099319938,1,0.00484436751381129,0.0825925117425987
"FBgn0035812",0.751402196118988,1,0.386032650003017,0.884022509084232
"FBgn0024542",0.605460109994965,1,0.436502297519016,0.905385455633192
"FBgn0011640",5.37119062333659,3,0.146549072601088,0.663146038556959
"FBgn0019662",0.00178062542727275,1,0.966341289304115,0.999210074482202
"FBgn0082598",2.35190964303911e-06,1,0.998776369742216,0.999815318809215
"FBgn0016983",0.82105402360321,1,0.364872174266197,0.871217689271237
"FBgn0035772",0.138619990670122,1,0.709656800656247,0.999210074482202
"FBgn0035767",0.00627341689687455,1,0.936869643623719,0.999210074482202
"FBgn0035766",1.8238593736678,1,0.1768545708935,0.708154155574945
"FBgn0035755",0.265941826804919,1,0.606067112907828,0.969274022231153
"FBgn0035753",0.337740685790777,1,0.561136253016006,0.958274945557066
"FBgn0035721",1.76914535446303,1,0.183487883523239,0.713026307821757
"FBgn0035720",11.4419627292664,2,0.00327649388884675,0.0670843119378232
"FBgn0035714",0.841434970054252,1,0.358986690949087,0.86462735378211
"FBgn0086680",0.0355027665918897,1,0.850546028716354,0.999210074482202
"FBgn0035715",9.74357925346703,1,0.00179950161467644,0.0431186769300897
"FBgn0035713",1.69270027426683,3,0.638557909536993,0.97955711300749
"FBgn0005626",4.39406915060727,1,0.0360641418239865,0.318067689630001
"FBgn0035710",0.0131467481064647,1,0.908715199084667,0.999210074482202
"FBgn0020251",0.0137154431822637,1,0.906770547318382,0.999210074482202
"FBgn0042185",6.0465633633753,2,0.048641330790928,0.374369376623734
"FBgn0024921",9.97040733226822,1,0.00159076295398736,0.0412273670035267
"FBgn0035688",0.403031916175678,1,0.525527588580505,0.951936284289483
"FBgn0002638",1.94591443979516,2,0.377963662136484,0.877155219122211
"FBgn0260936",1.15395081958013,2,0.561594393283419,0.958274945557066
"FBgn0035639",0.301170992650441,1,0.583149243206323,0.961172976885169
"FBgn0029118",6.34150162744481,1,0.0117944990660292,0.152012137516189
"FBgn0035612",0.289276917883399,1,0.590684271263081,0.96344943002063
"FBgn0035600",8.13264417482424,1,0.00434752980271691,0.0794387249395172
"FBgn0035601",1.6251352733525,1,0.202377231126697,0.743907084603634
"FBgn0052423",3.3955730554062,2,0.183088336827977,0.713026307821757
"FBgn0003423",0.228769837867731,2,0.89191457499244,0.999210074482202
"FBgn0020272",0.00171090544472463,1,0.967006435293016,0.999210074482202
"FBgn0001565",0.0978490821507876,1,0.754426248896605,0.999210074482202
"FBgn0029067",0.11062158481036,1,0.73943757712315,0.999210074482202
"FBgn0064116",1.53440490046341,1,0.215452549693719,0.759371758992234
"FBgn0052521",2.68452612457986,2,0.261253765531332,0.790808384393339
"FBgn0031148",0.730954188751639,1,0.392574073540984,0.887518676830712
"FBgn0031161",2.00323292069515,2,0.367285259007434,0.871217689271237
"FBgn0052512",0.0564846849997593,1,0.812140878372349,0.999210074482202
"FBgn0031144",0.0833337667554588,2,0.959189249242194,0.999210074482202
"FBgn0031143",1.09709066653886,1,0.294905469058378,0.815422613852062
"FBgn0031126",1.05673076811945,1,0.303962006989097,0.821665088181202
"FBgn0002641",0.385697360205995,1,0.53456976741514,0.951936284289483
"FBgn0031118",0.81077602363348,2,0.666718066175613,0.986605506085865
"FBgn0023177",0.44181859454693,1,0.506246000813183,0.946183193130986
"FBgn0031097",0.502164092773455,1,0.478550778876561,0.930354275162715
"FBgn0000719",2.40161404099808,2,0.300951240063814,0.82099897483698
"FBgn0031187",1.78764399078682,1,0.181213482893578,0.709855257956255
"FBgn0031191",3.02402424387674,2,0.220465927038438,0.759371758992234
"FBgn0031195",37.1992426428242,2,8.3615558440971e-09,1.34110065121713e-06
"FBgn0262866",0.0174269649301095,1,0.894975408982726,0.999210074482202
"FBgn0031194",0.00561503356948378,1,0.940267600311957,0.999210074482202
"FBgn0031190",7.4906824370737,1,0.0062019048155831,0.0967832389329102
"FBgn0031188",1.10933180179836,1,0.292227246110994,0.81199235757694
"FBgn0266848",1.06353947884782,1,0.302409297934691,0.82099897483698
"FBgn0031184",0.0538235966067191,1,0.816538689050809,0.999210074482202
"FBgn0024807",2.78374318678107,3,0.426183074602304,0.89812181560157
"FBgn0031619",1.10772029692657,1,0.292578042751463,0.812185393676416
"FBgn0031628",0.159480980185663,1,0.689634815754821,0.996379787185204
"FBgn0031632",2.58905021760438,1,0.107604844063954,0.567113622120803
"FBgn0031637",9.75133174742587,1,0.00179192852429882,0.0431186769300897
"FBgn0031635",0.226042597389096,1,0.634473836389216,0.978473271232946
"FBgn0020762",8.26397710438403,2,0.0160509289561687,0.183701880554805
"FBgn0022153",1.18224873338113,1,0.276898673200028,0.798138137508968
"FBgn0031608",2.17836931989541,1,0.139962689006961,0.647551735838297
"FBgn0031609",1.61283095890212,1,0.204094312691705,0.743907084603634
"FBgn0019982",0.0389778209937504,1,0.843492608460412,0.999210074482202
"FBgn0003941",0.0235269232653081,1,0.878094763041702,0.999210074482202
"FBgn0031590",0.150624430811149,1,0.697939342700997,0.999210074482202
"FBgn0031589",3.58949867835872,2,0.166169099209769,0.691679832609359
"FBgn0051961",0.247198962111725,1,0.619054316693354,0.975546144571776
"FBgn0004893",9.98135055144667,4,0.0407430039555656,0.339503874894447
"FBgn0031571",0.00076258181798039,1,0.977969310482596,0.999210074482202
"FBgn0031575",0.116508300109672,1,0.732852815837203,0.999210074482202
"FBgn0051957",0.0649032676665229,1,0.798907546595698,0.999210074482202
"FBgn0021967",0.100138372115907,1,0.751663645261527,0.999210074482202
"FBgn0031544",0.138089605916321,1,0.710187637234405,0.999210074482202
"FBgn0024244",1.671777184245,1,0.19602066429817,0.734822779475561
"FBgn0015663",0.478817567882743,1,0.488958398480845,0.936710614740676
"FBgn0031566",0.157420898407509,1,0.691542218875746,0.996379787185204
"FBgn0051955",1.76572027296828,1,0.183912617029969,0.713026307821757
"FBgn0051778",0.35839244214344,1,0.549400390231341,0.955178634375203
"FBgn0284253",1.05254115685966,1,0.304922560713808,0.822180543497785
"FBgn0031540",0.00273064775683451,1,0.958325030822778,0.999210074482202
"FBgn0005616",0.0110003414738458,1,0.916469035257366,0.999210074482202
"FBgn0031530",0.0980371105421227,1,0.754198015831986,0.999210074482202
"FBgn0031519",0.699428565652624,1,0.402975771097093,0.889154667155202
"FBgn0011648",0.061521462899691,1,0.804107168088393,0.999210074482202
"FBgn0031505",0.537670617093681,1,0.463399704677926,0.918329847605223
"FBgn0015521",1.49614659324288,1,0.221265224762239,0.759371758992234
"FBgn0031474",NA,2,NA,NA
"FBgn0041111",1.11503049451858,2,0.572630141918402,0.958274945557066
"FBgn0031484",2.09241608461889,1,0.148031796538625,0.665681926179146
"FBgn0025681",7.88778701947922,2,0.0193726401525351,0.207143748593959
"FBgn0031495",0.000446782685685321,1,0.98313618262359,0.999210074482202
"FBgn0031497",0.576700118603185,1,0.447608683690408,0.909852037530567
"FBgn0250786",0.472700163867557,1,0.491747582603407,0.938416178828251
"FBgn0031485",0.0261543509477633,1,0.871523937485858,0.999210074482202
"FBgn0031453",0.392010279349051,1,0.531244601971133,0.951936284289483
"FBgn0031456",1.33028105659469,1,0.248755223685867,0.785233158810147
"FBgn0031459",0.00595424370840192,1,0.938493282065147,0.999210074482202
"FBgn0031461",1.93151401225259,1,0.164592899493712,0.688666233099053
"FBgn0019830",2.38614758115727,1,0.122414968286031,0.606076775034611
"FBgn0031457",0.125139936899359,1,0.723525321420437,0.999210074482202
"FBgn0250906",3.7965397862281,1,0.0513586147105435,0.38018543761369
"FBgn0026479",0.00820414209374576,1,0.927828931120016,0.999210074482202
"FBgn0031436",6.15913976315642,2,0.0459790288238643,0.363339977814319
"FBgn0031434",0.00239741165887608,1,0.960948486948595,0.999210074482202
"FBgn0261647",7.60286156174698,1,0.00582757381631243,0.0926638626200239
"FBgn0031420",0.0255337214812243,1,0.873044338985468,0.999210074482202
"FBgn0031428",0.296732409347214,1,0.585938195378744,0.961779330837125
"FBgn0000490",0.483411787419755,2,0.785287101468171,0.999210074482202
"FBgn0031413",1.16141343697927,2,0.559502815825407,0.958274945557066
"FBgn0031374",3.33617572818366,1,0.0677719542549381,0.442664325642548
"FBgn0267972",0.155223461239075,1,0.693592787386172,0.996515974745657
"FBgn0003557",0.289708369038635,1,0.590407474858875,0.96344943002063
"FBgn0028952",0.0821256621006796,1,0.77443718249153,0.999210074482202
"FBgn0031392",0.757494209223296,1,0.384113842832289,0.884022509084232
"FBgn0031401",10.8847474315808,1,0.000969594010829625,0.0279253002716141
"FBgn0267378",2.76219859888806,1,0.0965155131452112,0.528729196300237
"FBgn0010288",1.79128002151265,1,0.180770282829347,0.709855257956255
"FBgn0031395",1.62299075502597,1,0.202675273255825,0.743907084603634
"FBgn0000097",4.95706777584564,1,0.0259842322734683,0.256905748539394
"FBgn0031390",0.22972232284701,1,0.631729798373257,0.978473271232946
"FBgn0011570",0.00769267605210189,1,0.930108839038963,0.999210074482202
"FBgn0031361",0.0158864098848426,1,0.899699230752097,0.999210074482202
"FBgn0031359",0.0074931860617653,1,0.931018725241061,0.999210074482202
"FBgn0021906",0.197264335860382,1,0.656938115982518,0.983046257131762
"FBgn0053126",7.10481498308854,1,0.00768771597226582,0.112093111171371
"FBgn0031319",0.0569582295138389,2,0.97192259277377,0.999210074482202
"FBgn0031322",0.0288655078948068,1,0.865089943225657,0.999210074482202
"FBgn0024314",2.19912131517412,1,0.138089432489271,0.642423700391158
"FBgn0016926",2.10846322512589,1,0.146486360600855,0.663146038556959
"FBgn0261938",2.01097856532897,1,0.156164560714725,0.677453435444541
"FBgn0031285",0.14366996184981,1,0.704659492436111,0.999210074482202
"FBgn0010583",4.29297988840881,1,0.0382700348913015,0.333793325471866
"FBgn0002563",13.6033902920062,1,0.000225777413142566,0.00918055481327588
"FBgn0031287",3.75679987548938,1,0.05259314412022,0.381498510238882
"FBgn0020304",0.0929974302925984,1,0.760400577596092,0.999210074482202
"FBgn0004611",1.87200420572663,1,0.171245711768789,0.696686668477731
"FBgn0003963",3.56314019770025,3,0.312664907300452,0.834254701826622
"FBgn0031266",0.11695361630882,1,0.732362317044837,0.999210074482202
"FBgn0031268",5.70386033883551,1,0.0169276423661864,0.188687658344325
"FBgn0031264",2.10931601174707,2,0.348311527435828,0.857268013390652
"FBgn0260933",3.14561239482407,1,0.0761314173305751,0.462718740701832
"FBgn0005660",0.786847118616663,1,0.37505519346075,0.874135089148274
"FBgn0067779",0.875265143786237,1,0.349501806272213,0.858753200975259
"FBgn0031213",0.398433094112988,2,0.819372441429911,0.999210074482202
"FBgn0031217",0.366717387862082,1,0.544799032725553,0.955178634375203
"FBgn0031228",4.51477019904996,3,0.210976597014043,0.755694088808366
"FBgn0016977",1.31016529937187,2,0.519399132637811,0.951936284289483
"FBgn0031233",0.0229153854652395,1,0.879677317343451,0.999210074482202
"FBgn0086856",1.86910611261919,1,0.171577492652465,0.696686668477731
"FBgn0031245",5.00823805700929,1,0.025226970125482,0.250275817018098
"FBgn0031244",1.99174533331916,1,0.158158509002293,0.677453435444541
"FBgn0031238",3.92826093143231,1,0.0474810213997268,0.371484305639597
"FBgn0266557",0.262981283951376,1,0.608079331173703,0.970520605049788
"FBgn0025683",0.0753662607021397,1,0.783677996231578,0.999210074482202
"FBgn0031220",0.211481310936506,1,0.645608837004202,0.979954107482193
"FBgn0051973",0.699146688115434,1,0.403070568019243,0.889154667155202
"FBgn0002121",0.398072240182955,2,0.819520291650419,0.999210074482202
"FBgn0036974",23.7723824694112,2,6.88482230786531e-06,0.000577136980790435
"FBgn0036975",0.148682581256935,1,0.699797523130634,0.999210074482202
"FBgn0011205",0.173825304129423,1,0.67673427691622,0.988230580403201
"FBgn0284421",0.619815143712913,3,0.891881542063597,0.999210074482202
"FBgn0036991",0.0080024238459373,1,0.928719307439893,0.999210074482202
"FBgn0036993",1.66079355682442,1,0.197496213472551,0.734822779475561
"FBgn0037001",0.558029165156768,1,0.455055413513675,0.912845589594764
"FBgn0052425",17.8022318918793,3,0.000483149368771386,0.0166053836624166
"FBgn0037010",0.031655074975788,1,0.858786800030696,0.999210074482202
"FBgn0037007",2.23186018531851,2,0.327610429097085,0.841460795213472
"FBgn0036994",0.522474907939795,1,0.469787861903861,0.923137061304953
"FBgn0036988",2.19803558518015,1,0.1381867398486,0.642423700391158
"FBgn0040634",12.2853935223766,1,0.000456517129595889,0.015879095821004
"FBgn0016696",0.81091755385205,2,0.666670887468121,0.986605506085865
"FBgn0037024",2.69746303827196,2,0.259569310608373,0.790808384393339
"FBgn0037025",0.808917214471876,1,0.368440570302162,0.871528097044974
"FBgn0037031",1.99569278060699,2,0.368672563634664,0.871528097044974
"FBgn0037026",3.51907272326935,1,0.0606663802236251,0.414051630509706
"FBgn0037044",0.562089434989502,1,0.453419600428078,0.911461626222567
"FBgn0028402",0.0345356294001249,1,0.852572084172127,0.999210074482202
"FBgn0026179",3.44615038239499,2,0.17851633109887,0.709089824005223
"FBgn0037057",0.637067792951257,1,0.424774590572687,0.898052224025078
"FBgn0028427",0.00206237503516604,1,0.963777816713368,0.999210074482202
"FBgn0053056",6.39583068824231,2,0.0408472677800957,0.339503874894447
"FBgn0041100",4.26697455595968,1,0.038860061356497,0.336903895303924
"FBgn0037051",0.214814427170495,1,0.643019793213526,0.979954107482193
"FBgn0020294",0.538067574339948,1,0.463234691463349,0.918329847605223
"FBgn0003415",8.01347075996091,2,0.0181926906176943,0.197452247418359
"FBgn0005694",0.0734872835273563,1,0.786325365394405,0.999210074482202
"FBgn0037093",0.0630040741125413,1,0.801809374733504,0.999210074482202
"FBgn0037094",1.64306990748446,1,0.199904784472478,0.738956610463564
"FBgn0264561",1.40507349000109,1,0.235875946674729,0.773833929602208
"FBgn0015239",0.834792373250821,3,0.841128321371991,0.999210074482202
"FBgn0037082",0.496161685371135,1,0.481191516934024,0.932714523490968
"FBgn0037081",0.909007045258477,1,0.340378016151187,0.853013309573331
"FBgn0037070",0.393744436553789,2,0.821295573171336,0.999210074482202
"FBgn0012034",0.000957014233563314,1,0.975320861604567,0.999210074482202
"FBgn0037063",3.53223336020983,1,0.0601866658015323,0.411750957746502
"FBgn0261953",0.000955957722908352,1,0.975334483481788,0.999210074482202
"FBgn0037108",0.0718810556718381,1,0.788617399610359,0.999210074482202
"FBgn0037117",1.65800438555016,1,0.197872983241683,0.735211457681775
"FBgn0037135",0.0653803343448089,1,0.798185750270493,0.999210074482202
"FBgn0037127",NA,1,NA,NA
"FBgn0037120",7.68155425719215,3,0.0530725420929103,0.383163071328104
"FBgn0052447",0.466051568568218,1,0.494809261825878,0.939812065060073
"FBgn0037109",3.79795372534318,2,0.149721726771789,0.66698830401525
"FBgn0262737",2.17853477588505,1,0.139947641182871,0.647551735838297
"FBgn0037149",0.0297215204172971,1,0.863123618408314,0.999210074482202
"FBgn0004179",7.76965097257926,2,0.0205514149521784,0.215752490788869
"FBgn0027086",2.9631974379372,1,0.0851793452070005,0.496327672841498
"FBgn0037181",1.98244548716139,1,0.159133016683222,0.680617806169572
"FBgn0052452",0.00551637118860526,1,0.940793735528,0.999210074482202
"FBgn0052451",1.37521313258549,3,0.711355056729933,0.999210074482202
"FBgn0037182",2.4560375025867,2,0.29287225602622,0.81222113654918
"FBgn0037200",0.131306041163043,1,0.717081715669374,0.999210074482202
"FBgn0037202",0.311084028920959,1,0.577015742517294,0.958274945557066
"FBgn0037206",0.0694471002003638,1,0.792143508545816,0.999210074482202
"FBgn0044324",5.0802902692194,2,0.0788549543771056,0.4745732427793
"FBgn0037379",0.0659618243284967,1,0.79730974635867,0.999210074482202
"FBgn0037384",3.32303821372898,2,0.18985035795109,0.722276074172644
"FBgn0003261",3.12825982301729,2,0.209270017415642,0.751445945620594
"FBgn0037391",0.795399688290672,1,0.37247235609985,0.874135089148274
"FBgn0027608",0.0694765039755794,1,0.792100519609385,0.999210074482202
"FBgn0037332",1.76984606290762,2,0.412745940511482,0.892969216256862
"FBgn0051550",0.130827230166688,2,0.93667995828494,0.999210074482202
"FBgn0010051",0.189927113869089,1,0.662977286923959,0.985589818408583
"FBgn0037341",0.987691905844258,2,0.610274786897608,0.971258715420835
"FBgn0283535",1.43530965335231,1,0.230899851087778,0.770644936520711
"FBgn0051549",0.0813738571014255,1,0.775444164036331,0.999210074482202
"FBgn0262125",1.5473572991541,1,0.213525999496201,0.759371758992234
"FBgn0037368",0.10968441223531,1,0.740503714364166,0.999210074482202
"FBgn0010772",0.00331452369573526,1,0.954089632905972,0.999210074482202
"FBgn0037358",0.23231284366193,1,0.629814167609782,0.978473271232946
"FBgn0027951",3.06545558429207,2,0.215945807896067,0.759371758992234
"FBgn0037350",0.0320816177654706,1,0.857848643585003,0.999210074482202
"FBgn0017550",0.8263853248136,1,0.363319836865211,0.870460057286194
"FBgn0037339",7.00721209391077,2,0.0300886863409451,0.285743544297068
"FBgn0037297",0.642923862302268,1,0.422654003283973,0.898052224025078
"FBgn0037299",0.659101172739611,1,0.416877442521041,0.89614681798827
