"gene_id","feature_id","lr","df","pvalue","adj_pvalue"
"FBgn0031089","FBtr0070006",2.3385665361991,1,0.12620564173195,0.684458771260929
"FBgn0031089","FBtr0343173",2.3385665361991,1,0.12620564173195,0.684458771260929
"FBgn0000084","FBtr0070025",0.256808264406573,1,0.612321448415498,1
"FBgn0000084","FBtr0301931",0.256808264406573,1,0.612321448415498,1
"FBgn0031091","FBtr0070027",0.882663340923614,1,0.347473248064018,0.903913605914252
"FBgn0031091","FBtr0333547",0.882663340923159,1,0.347473248064142,0.903913605914252
"FBgn0052230","FBtr0070040",0.673928679199889,1,0.411685234701524,0.938760785045498
"FBgn0052230","FBtr0070041",0.673928679199889,1,0.411685234701524,0.938760785045498
"FBgn0264492","FBtr0070042",1.21619331056718,1,0.270109012100048,0.848864514777969
"FBgn0264492","FBtr0070043",0.00969014488509856,1,0.921584077911084,1
"FBgn0264492","FBtr0070044",0.95679586994811,1,0.327995478455364,0.887981057722789
"FBgn0027588","FBtr0070058",0.113615014706738,1,0.736065440474347,1
"FBgn0027588","FBtr0070060",0.113615014706738,1,0.736065440474347,1
"FBgn0040372","FBtr0070063",0.156289698174078,1,0.692595732231337,1
"FBgn0040372","FBtr0332992",0.156289698172259,1,0.692595732233035,1
"FBgn0000316","FBtr0070064",1.66066287777721,1,0.197513847202789,0.791818905304039
"FBgn0000316","FBtr0070065",1.66066287778085,1,0.197513847202298,0.791818905304039
"FBgn0024989","FBtr0070068",0.016824001162604,1,0.896797953457353,1
"FBgn0024989","FBtr0344149",0.016824001162604,1,0.896797953457353,1
"FBgn0052817","FBtr0300328",0.909968932292941,1,0.34012266202857,0.898645997170326
"FBgn0052817","FBtr0336919",0.909968932292031,1,0.340122662028812,0.898645997170326
"FBgn0029524","FBtr0070078",1.11872736012083,1,0.290192651316733,0.862840348185919
"FBgn0029524","FBtr0336920",3.81928794776104,1,0.0506657652613068,0.440824172553357
"FBgn0029524","FBtr0336921",16.8241431429833,1,4.10082521214212e-05,0.00406162614761429
"FBgn0024983","FBtr0070089",-0.00809105861299031,1,1,1
"FBgn0024983","FBtr0100475",0.550564818193379,1,0.458087001544463,0.957204628381343
"FBgn0024983","FBtr0100476",0.579654373037556,1,0.446447827556311,0.953430698677493
"FBgn0266572","FBtr0070098",0.998985645130233,1,0.317556076592595,0.884088756462292
"FBgn0266572","FBtr0339442",0.998985645128414,1,0.317556076593035,0.884088756462292
"FBgn0052816","FBtr0070101",7.52875581661237,1,0.00607218285279055,0.120637615084202
"FBgn0052816","FBtr0070102",1.34695011163149,1,0.245812010864198,0.833187666416896
"FBgn0052816","FBtr0344150",0.79583613873865,1,0.372341218719026,0.919212783099765
"FBgn0052816","FBtr0344151",1.19502959500232,1,0.274317370014854,0.849434895609221
"FBgn0261446","FBtr0070106",3.53940512762347,1,0.0599269500669629,0.482296492875799
"FBgn0261446","FBtr0332990",3.53940512763802,1,0.0599269500664373,0.482296492875799
"FBgn0040373","FBtr0070107",0.00292600309694535,1,0.956861434194298,1
"FBgn0040373","FBtr0070108",0.00292600311149727,1,0.956861434087132,1
"FBgn0003575","FBtr0070120",0.280624672406702,1,0.59629207637759,0.998514951368242
"FBgn0003575","FBtr0340082",0.280624672408521,1,0.596292076376399,0.998514951368242
"FBgn0025638","FBtr0070122",1.05120795842959,1,0.305229047158433,0.873539297638782
"FBgn0025638","FBtr0343564",1.05120795842959,1,0.305229047158433,0.873539297638782
"FBgn0025637","FBtr0070126",11.7271089034912,1,0.000615962078093698,0.0298453568054752
"FBgn0025637","FBtr0345314",11.7271089035203,1,0.000615962078084065,0.0298453568054752
"FBgn0021764","FBtr0070132",5.96014492770337,1,0.0146328382659051,0.213316376019201
"FBgn0021764","FBtr0340196",5.96014492770701,1,0.014632838265875,0.213316376019201
"FBgn0040382","FBtr0070135",0.0187798213191854,1,0.890999582485431,1
"FBgn0040382","FBtr0070136",0.0978354747203412,1,0.754442775238368,1
"FBgn0040382","FBtr0070137",0.0164425549592124,1,0.897968125682971,1
"FBgn0002579","FBtr0070155",4.31076072854921,1,0.0378720223605856,0.387349305623264
"FBgn0002579","FBtr0070156",0.243126674555242,1,0.621956930138245,1
"FBgn0002579","FBtr0070158",7.19359650323167,1,0.00731641920458554,0.136121777190286
"FBgn0025633","FBtr0070161",5.57879708654764,1,0.0181792051082619,0.242642800332665
"FBgn0025633","FBtr0110791",0.162616635971062,1,0.686758781011174,1
"FBgn0025633","FBtr0339430",0.742622975245467,1,0.388821939019167,0.928922668659149
"FBgn0025633","FBtr0339432",0.0409252500030561,1,0.839682277252355,1
"FBgn0025633","FBtr0339433",0.183442633158847,1,0.668431237561536,1
"FBgn0053082","FBtr0070174",1.22879014974865,1,0.26764245420996,0.848473829990077
"FBgn0053082","FBtr0346795",1.22879014974865,1,0.26764245420996,0.848473829990077
"FBgn0003638","FBtr0070176",0.139221055560483,1,0.709056619587876,1
"FBgn0003638","FBtr0070178",0.139221055549569,1,0.70905661959876,1
"FBgn0024362","FBtr0070209",0.0960224630198354,1,0.756656079336846,1
"FBgn0024362","FBtr0310619",0.0960224630198354,1,0.756656079336846,1
"FBgn0024987","FBtr0070215",7.23311512147484,1,0.00715709114827475,0.133897246898973
"FBgn0024987","FBtr0339773",9.41963960041176,1,0.0021467370888956,0.0666598412855012
"FBgn0024987","FBtr0339774",1.26985939079896,1,0.259793059744241,0.844098344308465
"FBgn0023169","FBtr0070216",0.000882949290826218,1,0.97629477748524,1
"FBgn0023169","FBtr0070217",0.000882949287188239,1,0.976294777534062,1
"FBgn0024985","FBtr0070225",0.372841655462253,1,0.541459382345684,0.980410698131378
"FBgn0024985","FBtr0332292",0.372841655460434,1,0.541459382346671,0.980410698131378
"FBgn0024360","FBtr0070236",1.17371894690314,1,0.278638412676134,0.851674131472177
"FBgn0024360","FBtr0070237",1.17371894690314,1,0.278638412676134,0.851674131472177
"FBgn0025641","FBtr0070239",0.0823977161226139,1,0.77407401776208,1
"FBgn0025641","FBtr0070241",0.0823977161217044,1,0.774074017763293,1
"FBgn0261444","FBtr0070249",0.748542134269883,1,0.386938192558928,0.928922668659149
"FBgn0261444","FBtr0330206",0.302632223636465,1,0.58223693933873,0.995254480230474
"FBgn0261444","FBtr0330207",1.40223753922692,1,0.236349292670144,0.823595120112703
"FBgn0261444","FBtr0336978",-0.00312072837186861,1,1,1
"FBgn0026872","FBtr0339576",0.428344583744774,1,0.512802355675273,0.980403176311116
"FBgn0026872","FBtr0339577",0.428344583744547,1,0.512802355675384,0.980403176311116
"FBgn0013720","FBtr0070255",1.96850222702778,1,0.160606931893974,0.743644015678294
"FBgn0013720","FBtr0070256",1.96850222702778,1,0.160606931893974,0.743644015678294
"FBgn0025381","FBtr0070259",0.00900968025598559,1,0.92437889833404,1
"FBgn0025381","FBtr0339589",0.00900968025598559,1,0.92437889833404,1
"FBgn0283451","FBtr0070263",1.38477616503951,1,0.239289265064236,0.825621516499811
"FBgn0283451","FBtr0303562",17.4261719935748,1,2.98684939351863e-05,0.00319525839919692
"FBgn0283451","FBtr0303564",3.79926025445457,1,0.0512752315203151,0.441199324079739
"FBgn0283451","FBtr0308319",8.28847127361223,1,0.00398975623314988,0.0966583029865628
"FBgn0001189","FBtr0070270",0.197156313788582,1,0.657026045374661,1
"FBgn0001189","FBtr0333115",0.197156313786763,1,0.657026045376142,1
"FBgn0003517","FBtr0070290",0.583499582018703,1,0.444943856546722,0.953268729474046
"FBgn0003517","FBtr0339593",0.583499582018703,1,0.444943856546722,0.953268729474046
"FBgn0026086","FBtr0305499",-0.00354785892704967,1,1,1
"FBgn0026086","FBtr0309961",-0.00177591426108847,1,1,1
"FBgn0026086","FBtr0309965",1.06570843887675,1,0.301916823762402,0.871846930908176
"FBgn0026086","FBtr0339272",0.948187032630813,1,0.330181202253005,0.887981057722789
"FBgn0029594","FBtr0070313",0.365172244401037,1,0.545647641423934,0.983392257155524
"FBgn0029594","FBtr0331384",0.365172244401037,1,0.545647641423934,0.983392257155524
"FBgn0023519","FBtr0070314",0.116231904856249,1,0.733157781240788,1
"FBgn0023519","FBtr0332579",0.116231904878077,1,0.733157781216688,1
"FBgn0023522","FBtr0070318",0.226236329639505,1,0.634328685981052,1
"FBgn0023522","FBtr0070319",0.998040380280145,1,0.31778514351908,0.884088756462292
"FBgn0023522","FBtr0332587",1.93693221130525,1,0.164002017300653,0.747493714154295
"FBgn0025630","FBtr0070330",0.053682872862737,1,0.816774412547465,1
"FBgn0025630","FBtr0344156",0.0536828728636465,1,0.81677441254594,1
"FBgn0025628","FBtr0070334",9.54763393454778,1,0.00200207324236704,0.0639333165649016
"FBgn0025628","FBtr0070337",9.54763393454778,1,0.00200207324236704,0.0639333165649016
"FBgn0025631","FBtr0303044",0.41885518938318,1,0.517508835908719,0.980403176311116
"FBgn0025631","FBtr0303045",0.480177729558022,1,0.488341823469426,0.967632298048421
"FBgn0025631","FBtr0310288",0.107021578320769,1,0.743560844683141,1
"FBgn0003964","FBtr0070346",1.39150158657867,1,0.238151681238019,0.825077969721224
"FBgn0003964","FBtr0333803",1.39150158657867,1,0.238151681238019,0.825077969721224
"FBgn0023511","FBtr0070353",0.672638953349633,1,0.412133058056525,0.938760785045498
"FBgn0023511","FBtr0305583",0.672638953348724,1,0.412133058056841,0.938760785045498
"FBgn0052803","FBtr0070356",0.109459871549916,1,0.740759904148007,1
"FBgn0052803","FBtr0332581",0.10945987154264,1,0.740759904156314,1
"FBgn0026088","FBtr0070364",0.834458317731332,1,0.360986519886823,0.911952134722573
"FBgn0026088","FBtr0331385",0.834458317724057,1,0.360986519888917,0.911952134722573
"FBgn0023517","FBtr0070366",0.579062119308219,1,0.446680175188001,0.953430698677493
"FBgn0023517","FBtr0339601",0.579062119315495,1,0.446680175185145,0.953430698677493
"FBgn0023516","FBtr0070367",1.20937600533944,1,0.271455737654302,0.848864514777969
"FBgn0023516","FBtr0070368",1.20937600534035,1,0.271455737654122,0.848864514777969
"FBgn0023515","FBtr0070369",-0.408688400399569,1,1,1
"FBgn0023515","FBtr0070370",2.34750023853849,1,0.125484085907899,0.684458771260929
"FBgn0023515","FBtr0339494",0.0748602693702196,1,0.784387385856212,1
"FBgn0028969","FBtr0070371",0.312545712462452,1,0.576122219710625,0.992308396614136
"FBgn0028969","FBtr0301926",0.312545712462452,1,0.576122219710625,0.992308396614136
"FBgn0026090","FBtr0070372",1.80796412592099,1,0.178752645212721,0.768357109899037
"FBgn0026090","FBtr0333511",1.80796412592099,1,0.178752645212721,0.768357109899037
"FBgn0040395","FBtr0070376",0.0988424932147609,1,0.753223133899374,1
"FBgn0040395","FBtr0333754",0.116844815409422,1,0.732482060675737,1
"FBgn0040395","FBtr0333755",0.0286019008872245,1,0.865701494572587,1
"FBgn0000382","FBtr0070378",0.152130665699588,1,0.696507476928661,1
"FBgn0000382","FBtr0070380",0.152130665697769,1,0.696507476930386,1
"FBgn0004654","FBtr0070384",0.379542997965473,1,0.537847917608359,0.980403176311116
"FBgn0004654","FBtr0331410",0.379542997961835,1,0.537847917610307,0.980403176311116
"FBgn0040899","FBtr0070390",8.21706367371735,1,0.00414982945417608,0.0997307979669149
"FBgn0040899","FBtr0345607",8.21706367371371,1,0.00414982945418441,0.0997307979669149
"FBgn0040392","FBtr0070407",2.37359577378561,1,0.12340251735032,0.677908608771946
"FBgn0040392","FBtr0308937",2.37359577378561,1,0.12340251735032,0.677908608771946
"FBgn0023526","FBtr0070408",0.0321115055949122,1,0.857783148981318,1
"FBgn0023526","FBtr0332962",0.0321115055958217,1,0.857783148979326,1
"FBgn0023529","FBtr0070411",0.00145468396658543,1,0.969575804422601,1
"FBgn0023529","FBtr0300792",0.0014546839374816,1,0.969575804726802,1
"FBgn0027296","FBtr0070414",0.120577359096387,1,0.728409138775883,1
"FBgn0027296","FBtr0345316",0.120577359096842,1,0.728409138775391,1
"FBgn0029608","FBtr0070416",0.373701613267542,1,0.540993453174252,0.980410698131378
"FBgn0029608","FBtr0342767",0.373701613267542,1,0.540993453174252,0.980410698131378
"FBgn0001330","FBtr0070419",0.0975686317833606,1,0.754767113593108,1
"FBgn0001330","FBtr0342769",0.0975686317833606,1,0.754767113593108,1
"FBgn0004397","FBtr0070420",4.17549479700756,1,0.0410125855158669,0.394036752424199
"FBgn0004397","FBtr0342771",4.17549479700756,1,0.0410125855158669,0.394036752424199
"FBgn0004655","FBtr0070430",0.518083888141518,1,0.471660187178722,0.959813479801271
"FBgn0004655","FBtr0344159",0.518083888141518,1,0.471660187178722,0.959813479801271
"FBgn0004861","FBtr0070432",1.68083452495739,1,0.194813600683931,0.788977510887718
"FBgn0004861","FBtr0301515",1.68083452496103,1,0.194813600683448,0.788977510887718
"FBgn0004860","FBtr0070433",0.319372198413475,1,0.571985175163085,0.992308396614136
"FBgn0004860","FBtr0112843",0.319372198412566,1,0.571985175163632,0.992308396614136
"FBgn0004050","FBtr0070435",0.249204388272119,1,0.617635850043375,1
"FBgn0004050","FBtr0100380",0.249204388272119,1,0.617635850043375,1
"FBgn0001404","FBtr0070439",0.232608146944585,1,0.629596634368168,1
"FBgn0001404","FBtr0070440",0.232608146944585,1,0.629596634368168,1
"FBgn0040334","FBtr0070445",NA,1,NA,NA
"FBgn0040334","FBtr0307159",NA,1,NA,NA
"FBgn0040388","FBtr0070458",0.0045837981015211,1,0.946021462111308,1
"FBgn0040388","FBtr0334883",0.0045837981015211,1,0.946021462111308,1
"FBgn0003371","FBtr0070469",0.0714480290334905,1,0.789240002706158,1
"FBgn0003371","FBtr0070471",0.0714480290334905,1,0.789240002706158,1
"FBgn0024991","FBtr0070481",1.35102073470944,1,0.245099749848271,0.832560447186021
"FBgn0024991","FBtr0070482",0.221050494414158,1,0.638240657478823,1
"FBgn0024991","FBtr0310649",1.23481657736284,1,0.266472369318675,0.847795264315906
"FBgn0040384","FBtr0070491",0.0626125029775721,1,0.802413426501306,1
"FBgn0040384","FBtr0070493",0.991054293726847,1,0.319484832357935,0.884271889672584
"FBgn0040384","FBtr0345318",0.42697475888599,1,0.513477133854264,0.980403176311116
"FBgn0250874","FBtr0070497",2.22283459989558,1,0.135983190734324,0.710509534209212
"FBgn0250874","FBtr0347024",2.22283459989558,1,0.135983190734324,0.710509534209212
"FBgn0040396","FBtr0070508",4.39841915325815,1,0.0359722606500667,0.377161483205821
"FBgn0040396","FBtr0343600",4.39841915326542,1,0.0359722606499129,0.377161483205821
"FBgn0000479","FBtr0070520",3.86004522333087,1,0.0494489955018151,0.437633357036432
"FBgn0000479","FBtr0070522",1.6061706668745,1,0.205030924780619,0.798870765865291
"FBgn0000479","FBtr0333313",0.522019632848469,1,0.469981433364698,0.959015251390862
"FBgn0000479","FBtr0333316",0.278283589331295,1,0.59782842609715,0.99959807656809
"FBgn0262656","FBtr0070525",0.43674188816658,1,0.508699213742224,0.979442645647476
"FBgn0262656","FBtr0331605",0.436741888162942,1,0.508699213743989,0.979442645647476
"FBgn0029662","FBtr0070527",1.1556553129376,1,0.282368416101819,0.85587889527824
"FBgn0029662","FBtr0070528",1.1556553129376,1,0.282368416101819,0.85587889527824
"FBgn0028746","FBtr0070543",1.59910590899608,1,0.206029962487097,0.799776252076273
"FBgn0028746","FBtr0345708",1.59910590899426,1,0.206029962487355,0.799776252076273
"FBgn0028369","FBtr0309498",0.0330117399319079,1,0.855824969226391,1
"FBgn0028369","FBtr0309501",0.0330117399319079,1,0.855824969226391,1
"FBgn0015286","FBtr0070582",0.631332574219414,1,0.426866937896472,0.946018041044008
"FBgn0015286","FBtr0070584",0.631332574223052,1,0.42686693789514,0.946018041044008
"FBgn0029672","FBtr0070586",4.03972294158848,1,0.0444411172104182,0.410692858413731
"FBgn0029672","FBtr0333793",4.03972294158484,1,0.0444411172105143,0.410692858413731
"FBgn0283657","FBtr0299580",1.69660524300343,1,0.192732536367666,0.787697107897843
"FBgn0283657","FBtr0333753",1.69660524300343,1,0.192732536367666,0.787697107897843
"FBgn0029676","FBtr0070597",30.8639247429892,1,2.7676908034416e-08,1.03557764228773e-05
"FBgn0029676","FBtr0070598",30.8639247429892,1,2.7676908034416e-08,1.03557764228773e-05
"FBgn0000542","FBtr0070606",0.813296442160208,1,0.367147447858589,0.916946048894804
"FBgn0000542","FBtr0112801",0.0929616933935904,1,0.760445209244771,1
"FBgn0000542","FBtr0112802",1.71836092951708,1,0.189904166093017,0.78175867285698
"FBgn0029686","FBtr0070613",0.0130191457928959,1,0.909157355775112,1
"FBgn0029686","FBtr0345711",0.0130191457938054,1,0.909157355771953,1
"FBgn0029687","FBtr0070616",1.63130446925061,1,0.201522717038174,0.798385587795355
"FBgn0029687","FBtr0070618",0.581935017340584,1,0.445554853893543,0.953430698677493
"FBgn0029687","FBtr0342739",18.7328003676957,1,1.50373521421686e-05,0.00196713310786778
"FBgn0029688","FBtr0070626",0.146351875054279,1,0.702046303350887,1
"FBgn0029688","FBtr0342740",0.146351875054279,1,0.702046303350887,1
"FBgn0029685","FBtr0070627",0.86253703903094,1,0.353029691866069,0.908137863334972
"FBgn0029685","FBtr0332387",0.862537039031395,1,0.353029691865942,0.908137863334972
"FBgn0026084","FBtr0070639",0.00624455860815942,1,0.937014711000136,1
"FBgn0026084","FBtr0070641",0.00624455837532878,1,0.937014712171909,1
"FBgn0026085","FBtr0070642",0.636594746247283,1,0.424946585546282,0.945334056191989
"FBgn0026085","FBtr0333183",0.636594746250921,1,0.424946585544959,0.945334056191989
"FBgn0026083","FBtr0300931",0.956121209012053,1,0.328166075002194,0.887981057722789
"FBgn0026083","FBtr0305179",0.374357079041147,1,0.54063881305906,0.980410698131378
"FBgn0026083","FBtr0345713",0.0305997824398219,1,0.861136259745387,1
"FBgn0262738","FBtr0070650",0.60395173510733,1,0.437074219981857,0.949578990831551
"FBgn0262738","FBtr0100670",0.410403662841418,1,0.521764693136509,0.980403176311116
"FBgn0262738","FBtr0100671",3.82916844248939,1,0.0503679156628729,0.440409253340225
"FBgn0002707","FBtr0070656",0.956328923276033,1,0.328113539281869,0.887981057722789
"FBgn0002707","FBtr0343574",0.956328923275123,1,0.328113539282099,0.887981057722789
"FBgn0040906","FBtr0070657",1.9468878609365,1,0.162922608444002,0.747493714154295
"FBgn0040906","FBtr0345707",1.9468878609365,1,0.162922608444002,0.747493714154295
"FBgn0000635","FBtr0070667",3.61257686031604,1,0.0573442018564135,0.468137211518721
"FBgn0000635","FBtr0336884",3.61257686033787,1,0.0573442018556611,0.468137211518721
"FBgn0029709","FBtr0070675",0.01017549324024,1,0.919650760739812,1
"FBgn0029709","FBtr0343566",0.0101754932547919,1,0.919650760682553,1
"FBgn0022942","FBtr0070683",0.0873524759881548,1,0.767570308197717,1
"FBgn0022942","FBtr0070684",0.0873524759881548,1,0.767570308197717,1
"FBgn0025615","FBtr0070690",1.28740045877203,1,0.256527566209435,0.840249507644376
"FBgn0025615","FBtr0345715",1.2874004587793,1,0.256527566208091,0.840249507644376
"FBgn0029715","FBtr0070698",2.47476665642171,1,0.115686610920606,0.663300568803974
"FBgn0029715","FBtr0343567",2.47476665642171,1,0.115686610920606,0.663300568803974
"FBgn0029711","FBtr0070701",2.29237589023114,1,0.130010772736803,0.696597099747307
"FBgn0029711","FBtr0308917",2.29237589023114,1,0.130010772736803,0.696597099747307
"FBgn0004368","FBtr0070724",-0.00530039508885238,1,1,1
"FBgn0004368","FBtr0301793",0.0271343665826862,1,0.869160340767251,1
"FBgn0004368","FBtr0343528",0.245923577092981,1,0.619960152072763,1
"FBgn0014024","FBtr0070752",2.95794842553005,1,0.0854563069545604,0.573826747097671
"FBgn0014024","FBtr0112876",2.95794842553369,1,0.085456306954368,0.573826747097671
"FBgn0029763","FBtr0340461",1.30949291328579,1,0.252486486686198,0.836275206257599
"FBgn0029763","FBtr0340462",1.30949291328579,1,0.252486486686198,0.836275206257599
"FBgn0029766","FBtr0070777",3.23593749070733,1,0.0720390618143806,0.52649220419522
"FBgn0029766","FBtr0340460",3.23593749070824,1,0.0720390618143404,0.52649220419522
"FBgn0263987","FBtr0070794",0.0572565789334476,1,0.810885782320586,1
"FBgn0263987","FBtr0070795",0.0572565789334476,1,0.810885782320586,1
"FBgn0028474","FBtr0070799",0.10784558346495,1,0.742610367018091,1
"FBgn0028474","FBtr0340463",0.107845583454036,1,0.742610367030653,1
"FBgn0029785","FBtr0070801",4.5217275233008,1,0.0334670225617026,0.361172105005448
"FBgn0029785","FBtr0345788",4.5217275233008,1,0.0334670225617026,0.361172105005448
"FBgn0000394","FBtr0070804",3.22979772083272,1,0.0723096197295346,0.52649220419522
"FBgn0000394","FBtr0340465",3.22979772082545,1,0.0723096197298558,0.52649220419522
"FBgn0029798","FBtr0070807",1.83339346569983,1,0.175727251550813,0.764056190571627
"FBgn0029798","FBtr0332398",1.83339346569892,1,0.175727251550921,0.764056190571627
"FBgn0029801","FBtr0070809",2.08325920545667,1,0.148921903108409,0.730182720424297
"FBgn0029801","FBtr0303290",0.100536446503611,1,0.751186824566002,1
"FBgn0029801","FBtr0345789",0.534442197123099,1,0.464745231597178,0.957204628381343
"FBgn0000042","FBtr0100662",3.05273180361837,1,0.0806014626101183,0.553161888985352
"FBgn0000042","FBtr0100663",3.05273180315271,1,0.080601462633225,0.553161888985352
"FBgn0029822","FBtr0070825",0.0294935231013369,1,0.86364446568883,1
"FBgn0029822","FBtr0070826",0.0294935231013369,1,0.86364446568883,1
"FBgn0029823","FBtr0070827",0.568581609884859,1,0.45082309792581,0.953430698677493
"FBgn0029823","FBtr0345317",0.568581609884859,1,0.45082309792581,0.953430698677493
"FBgn0029819","FBtr0070828",0.00309380340786447,1,0.955642963061614,1
"FBgn0029819","FBtr0343537",0.00309380340695498,1,0.955642963068127,1
"FBgn0013987","FBtr0070837",0.00168459147243993,1,0.967260997782231,1
"FBgn0013987","FBtr0070839",0.00168459145061206,1,0.967260997994217,1
"FBgn0261383","FBtr0332399",-0.141867548945356,1,1,1
"FBgn0261383","FBtr0332400",0.324577557734756,1,0.568869599800414,0.992308396614136
"FBgn0261383","FBtr0332401",0.0144204521966458,1,0.904415666336516,1
"FBgn0052758","FBtr0070843",0.599792145527317,1,0.438657342967128,0.950353605890758
"FBgn0052758","FBtr0339525",4.45513831812605,1,0.034796398112712,0.370812881786575
"FBgn0052758","FBtr0340670",2.24199577918262,1,0.134307529719531,0.709439938648689
"FBgn0046687","FBtr0070848",1.01067616568434,1,0.314740905134085,0.883141058493135
"FBgn0046687","FBtr0308339",1.01067616568434,1,0.314740905134085,0.883141058493135
"FBgn0029783","FBtr0070851",0.232140147689279,1,0.629941461939099,1
"FBgn0029783","FBtr0070852",0.232140147689051,1,0.629941461939266,1
"FBgn0029824","FBtr0070858",1.26811170487855,1,0.260121221877431,0.844098344308465
"FBgn0029824","FBtr0343051",1.26811170487855,1,0.260121221877431,0.844098344308465
"FBgn0029825","FBtr0070859",7.32828071457243,1,0.00678779515463104,0.128415169568652
"FBgn0029825","FBtr0343052",7.32828071457243,1,0.00678779515463104,0.128415169568652
"FBgn0052756","FBtr0070860",0.0834150168975611,1,0.772721743530125,1
"FBgn0052756","FBtr0343295",0.0834150168975611,1,0.772721743530125,1
"FBgn0029830","FBtr0070865",4.57124631912802,1,0.0325129033077874,0.356635836771903
"FBgn0029830","FBtr0343414",4.57124631912802,1,0.0325129033077874,0.356635836771903
"FBgn0029833","FBtr0070867",0.834650818746013,1,0.360931134588557,0.911952134722573
"FBgn0029833","FBtr0305344",0.834650818746013,1,0.360931134588557,0.911952134722573
"FBgn0003302","FBtr0070889",0.05355312749316,1,0.816992035004312,1
"FBgn0003302","FBtr0307288",0.05355312749316,1,0.816992035004312,1
"FBgn0028982","FBtr0070896",0.134546246525133,1,0.713764133559031,1
"FBgn0028982","FBtr0340027",0.134546246525133,1,0.713764133559031,1
"FBgn0029866","FBtr0070903",0.702551304992085,1,0.40192774446746,0.934818070764413
"FBgn0029866","FBtr0331394",0.702551304992085,1,0.40192774446746,0.934818070764413
"FBgn0026015","FBtr0070930",5.2073483614804,1,0.02249161240812,0.280001866115874
"FBgn0026015","FBtr0340028",5.2073483614804,1,0.02249161240812,0.280001866115874
"FBgn0086558","FBtr0070933",0.668159217282664,1,0.413694124695199,0.939116606982222
"FBgn0086558","FBtr0345892",0.668159217340872,1,0.413694124674859,0.939116606982222
"FBgn0040918","FBtr0070937",2.33882772326069,1,0.1261844808821,0.684458771260929
"FBgn0040918","FBtr0070938",2.33882772326433,1,0.126184480881804,0.684458771260929
"FBgn0029878","FBtr0070945",0.199458791106736,1,0.655158049310636,1
"FBgn0029878","FBtr0331600",0.199458791106736,1,0.655158049310636,1
"FBgn0062413","FBtr0070951",0.0924632124915661,1,0.761068739768672,1
"FBgn0062413","FBtr0308592",0.0246239567313751,1,0.875307720790596,1
"FBgn0062413","FBtr0308594",0.260839201091585,1,0.609544197821875,1
"FBgn0286222","FBtr0070953",4.10188705254404,1,0.0428353787651971,0.401246559087069
"FBgn0286222","FBtr0070954",4.10188705254404,1,0.0428353787651971,0.401246559087069
"FBgn0029891","FBtr0070957",1.76975440726164,1,0.183412475992197,0.773634072767002
"FBgn0029891","FBtr0100413",0.0672673913741164,1,0.795357813920123,1
"FBgn0029891","FBtr0100415",0.643325604558413,1,0.422509107008953,0.945077925671307
"FBgn0029891","FBtr0100416",0.0431531878130045,1,0.835437095103917,1
"FBgn0029891","FBtr0345295",3.20338678391545,1,0.0734859459232166,0.528012578697356
"FBgn0286831","FBtr0070961",0.145076284941297,1,0.70328575671028,1
"FBgn0286831","FBtr0070962",0.14507628494357,1,0.703285756708065,1
"FBgn0029903","FBtr0070964",0.0221331584398285,1,0.881733411676834,1
"FBgn0029903","FBtr0070967",0.0221331584471045,1,0.881733411657538,1
"FBgn0003390","FBtr0070978",0.179074882547866,1,0.672169480138027,1
"FBgn0003390","FBtr0340088",0.504116858877751,1,0.477696773922646,0.963313919769751
"FBgn0003390","FBtr0340089",0.641714330964533,1,0.423090694070846,0.945334056191989
"FBgn0003390","FBtr0340090",1.34043347626539,1,0.24695753827565,0.833806593486763
"FBgn0029897","FBtr0070980",1.13620622316375,1,0.286455401249952,0.859785311177631
"FBgn0029897","FBtr0070981",1.13620622293092,1,0.286455401299326,0.859785311177631
"FBgn0029894","FBtr0070987",0.277742661473894,1,0.598184587655404,0.99959807656809
"FBgn0029894","FBtr0310419",0.277742661473894,1,0.598184587655404,0.99959807656809
"FBgn0029893","FBtr0070988",0.246288369000467,1,0.61970076221776,1
"FBgn0029893","FBtr0300772",0.00836233711015666,1,0.92713835899053,1
"FBgn0029893","FBtr0339493",1.68914783082255,1,0.193713341915307,0.787697107897843
"FBgn0029888","FBtr0100409",2.51696269312379,1,0.112627329206703,0.656715909614671
"FBgn0029888","FBtr0343330",2.51696269312379,1,0.112627329206703,0.656715909614671
"FBgn0029914","FBtr0070995",0.310647107911791,1,0.577283365320629,0.992308396614136
"FBgn0029914","FBtr0300177",0.310647107911791,1,0.577283365320629,0.992308396614136
"FBgn0027108","FBtr0071005",1.44703436898999,1,0.229004409819722,0.822145362545752
"FBgn0027108","FBtr0071006",1.21606803778559,1,0.270133683696057,0.848864514777969
"FBgn0027108","FBtr0301860",0.0120956948958337,1,0.912424895664007,1
"FBgn0052736","FBtr0071007",7.97147670046252,1,0.00475201568587329,0.103998380804132
"FBgn0052736","FBtr0071008",7.97147670046252,1,0.00475201568587329,0.103998380804132
"FBgn0029929","FBtr0071009",0.875235830997553,1,0.349509875701012,0.906061975691422
"FBgn0029929","FBtr0343331",0.875235830997553,1,0.349509875701012,0.906061975691422
"FBgn0027342","FBtr0071017",3.4577041103621,1,0.0629576754008199,0.495350401664162
"FBgn0027342","FBtr0071018",3.45770411036574,1,0.0629576754006812,0.495350401664162
